Legacy NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Time Period,Time Service Begins,Time Service Ends
0011,Valley Regional Transit,Full Reporter,Urban,DR,PT,Annual Total,,
0011,Valley Regional Transit,Full Reporter,Urban,MB,PT,Average Weekday - AM Peak,6:00 AM,9:00 AM
0011,Valley Regional Transit,Full Reporter,Urban,MB,PT,Average Weekday - Midday,9:00 AM,3:30 PM
0011,Valley Regional Transit,Full Reporter,Urban,MB,PT,Average Weekday - PM Peak,3:30 PM,7:00 PM
0011,Valley Regional Transit,Full Reporter,Urban,MB,PT,Average Weekday - Other,,
0011,Valley Regional Transit,Full Reporter,Urban,MB,PT,Average Typical Weekday,5:30 AM,10:00 PM
0011,Valley Regional Transit,Full Reporter,Urban,MB,PT,Average Typical Saturday,7:30 AM,7:00 PM
0011,Valley Regional Transit,Full Reporter,Urban,MB,PT,Average Typical Sunday,,
0011,Valley Regional Transit,Full Reporter,Urban,MB,PT,Annual Total,,
0012,Municipality of Anchorage,Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,
0012,Municipality of Anchorage,Full Reporter,Urban,DR,PT,Average Weekday - Midday,,
0012,Municipality of Anchorage,Full Reporter,Urban,DR,PT,Average Weekday - PM Peak,,
0012,Municipality of Anchorage,Full Reporter,Urban,DR,PT,Average Weekday - Other,,
0012,Municipality of Anchorage,Full Reporter,Urban,DR,PT,Average Typical Weekday,6:00 AM,12:00 AM
0012,Municipality of Anchorage,Full Reporter,Urban,DR,PT,Average Typical Saturday,8:00 AM,8:00 PM
0012,Municipality of Anchorage,Full Reporter,Urban,DR,PT,Average Typical Sunday,8:00 AM,7:00 PM
0012,Municipality of Anchorage,Full Reporter,Urban,DR,PT,Annual Total,,
0012,Municipality of Anchorage,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,6:00 AM,11:00 AM
0012,Municipality of Anchorage,Full Reporter,Urban,MB,DO,Average Weekday - Midday,11:00 AM,4:00 PM
0012,Municipality of Anchorage,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,4:00 PM,8:00 PM
0012,Municipality of Anchorage,Full Reporter,Urban,MB,DO,Average Weekday - Other,,
0012,Municipality of Anchorage,Full Reporter,Urban,MB,DO,Average Typical Weekday,5:32 AM,1:48 AM
0012,Municipality of Anchorage,Full Reporter,Urban,MB,DO,Average Typical Saturday,7:52 AM,7:56 PM
0012,Municipality of Anchorage,Full Reporter,Urban,MB,DO,Average Typical Sunday,7:52 AM,6:56 PM
0012,Municipality of Anchorage,Full Reporter,Urban,MB,DO,Annual Total,,
0012,Municipality of Anchorage,Full Reporter,Urban,MB,PT,Average Weekday - AM Peak,6:00 AM,8:30 AM
0012,Municipality of Anchorage,Full Reporter,Urban,MB,PT,Average Weekday - Midday,8:30 AM,3:30 PM
0012,Municipality of Anchorage,Full Reporter,Urban,MB,PT,Average Weekday - PM Peak,3:30 PM,7:00 PM
0012,Municipality of Anchorage,Full Reporter,Urban,MB,PT,Average Weekday - Other,,
0012,Municipality of Anchorage,Full Reporter,Urban,MB,PT,Average Typical Weekday,5:48 AM,11:44 PM
0012,Municipality of Anchorage,Full Reporter,Urban,MB,PT,Average Typical Saturday,8:10 AM,7:43 PM
0012,Municipality of Anchorage,Full Reporter,Urban,MB,PT,Average Typical Sunday,8:10 AM,6:43 PM
0012,Municipality of Anchorage,Full Reporter,Urban,MB,PT,Annual Total,,
0012,Municipality of Anchorage,Full Reporter,Urban,VP,PT,Average Weekday - AM Peak,,
0012,Municipality of Anchorage,Full Reporter,Urban,VP,PT,Average Weekday - Midday,,
0012,Municipality of Anchorage,Full Reporter,Urban,VP,PT,Average Weekday - PM Peak,,
0012,Municipality of Anchorage,Full Reporter,Urban,VP,PT,Average Weekday - Other,,
0012,Municipality of Anchorage,Full Reporter,Urban,VP,PT,Average Typical Weekday,6:00 AM,7:00 PM
0012,Municipality of Anchorage,Full Reporter,Urban,VP,PT,Average Typical Saturday,6:00 AM,7:00 PM
0012,Municipality of Anchorage,Full Reporter,Urban,VP,PT,Average Typical Sunday,6:00 AM,7:00 PM
0012,Municipality of Anchorage,Full Reporter,Urban,VP,PT,Annual Total,,
0T14,Sitka Tribe of Alaska,Reduced Reporter,Tribe,MB,DO,Annual Total,,
0T15,Snoqualmie Indian Tribe,Reduced Reporter,Tribe,DR,DO,Annual Total,,
0016,RiverCities Transit,Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,
0016,RiverCities Transit,Full Reporter,Urban,DR,PT,Average Weekday - Midday,,
0016,RiverCities Transit,Full Reporter,Urban,DR,PT,Average Weekday - PM Peak,,
0016,RiverCities Transit,Full Reporter,Urban,DR,PT,Average Weekday - Other,,
0016,RiverCities Transit,Full Reporter,Urban,DR,PT,Average Typical Weekday,6:48 AM,6:28 PM
0016,RiverCities Transit,Full Reporter,Urban,DR,PT,Average Typical Saturday,7:59 AM,5:59 PM
0016,RiverCities Transit,Full Reporter,Urban,DR,PT,Average Typical Sunday,,
0016,RiverCities Transit,Full Reporter,Urban,DR,PT,Annual Total,,
0016,RiverCities Transit,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,6:30 AM,
0016,RiverCities Transit,Full Reporter,Urban,MB,DO,Average Weekday - Midday,,
0016,RiverCities Transit,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,,7:00 PM
0016,RiverCities Transit,Full Reporter,Urban,MB,DO,Average Weekday - Other,,
0016,RiverCities Transit,Full Reporter,Urban,MB,DO,Average Typical Weekday,6:30 AM,7:00 PM
0016,RiverCities Transit,Full Reporter,Urban,MB,DO,Average Typical Saturday,8:00 AM,6:00 PM
0016,RiverCities Transit,Full Reporter,Urban,MB,DO,Average Typical Sunday,,
0016,RiverCities Transit,Full Reporter,Urban,MB,DO,Annual Total,,
0T17,Stillaguamish Tribe of Indians,Reduced Reporter,Tribe,DR,DO,Annual Total,,
0T17,Stillaguamish Tribe of Indians,Reduced Reporter,Tribe,VP,DO,Annual Total,,
0018,Ben Franklin Transit,Full Reporter,Urban,DR,DO,Average Weekday - AM Peak,,
0018,Ben Franklin Transit,Full Reporter,Urban,DR,DO,Average Weekday - Midday,,
0018,Ben Franklin Transit,Full Reporter,Urban,DR,DO,Average Weekday - PM Peak,,
0018,Ben Franklin Transit,Full Reporter,Urban,DR,DO,Average Weekday - Other,,
0018,Ben Franklin Transit,Full Reporter,Urban,DR,DO,Average Typical Weekday,5:45 AM,8:45 PM
0018,Ben Franklin Transit,Full Reporter,Urban,DR,DO,Average Typical Saturday,6:45 AM,7:45 PM
0018,Ben Franklin Transit,Full Reporter,Urban,DR,DO,Average Typical Sunday,,
0018,Ben Franklin Transit,Full Reporter,Urban,DR,DO,Annual Total,,
0018,Ben Franklin Transit,Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,
0018,Ben Franklin Transit,Full Reporter,Urban,DR,PT,Average Weekday - Midday,,
0018,Ben Franklin Transit,Full Reporter,Urban,DR,PT,Average Weekday - PM Peak,,
0018,Ben Franklin Transit,Full Reporter,Urban,DR,PT,Average Weekday - Other,,
0018,Ben Franklin Transit,Full Reporter,Urban,DR,PT,Average Typical Weekday,6:00 AM,8:30 PM
0018,Ben Franklin Transit,Full Reporter,Urban,DR,PT,Average Typical Saturday,7:00 AM,7:30 PM
0018,Ben Franklin Transit,Full Reporter,Urban,DR,PT,Average Typical Sunday,,
0018,Ben Franklin Transit,Full Reporter,Urban,DR,PT,Annual Total,,
0018,Ben Franklin Transit,Full Reporter,Urban,DT,PT,Average Weekday - AM Peak,,
0018,Ben Franklin Transit,Full Reporter,Urban,DT,PT,Average Weekday - Midday,,
0018,Ben Franklin Transit,Full Reporter,Urban,DT,PT,Average Weekday - PM Peak,,
0018,Ben Franklin Transit,Full Reporter,Urban,DT,PT,Average Weekday - Other,,
0018,Ben Franklin Transit,Full Reporter,Urban,DT,PT,Average Typical Weekday,,
0018,Ben Franklin Transit,Full Reporter,Urban,DT,PT,Average Typical Saturday,,
0018,Ben Franklin Transit,Full Reporter,Urban,DT,PT,Average Typical Sunday,,
0018,Ben Franklin Transit,Full Reporter,Urban,DT,PT,Annual Total,,
0018,Ben Franklin Transit,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,5:34 AM,
0018,Ben Franklin Transit,Full Reporter,Urban,MB,DO,Average Weekday - Midday,,
0018,Ben Franklin Transit,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,,8:50 PM
0018,Ben Franklin Transit,Full Reporter,Urban,MB,DO,Average Weekday - Other,,
0018,Ben Franklin Transit,Full Reporter,Urban,MB,DO,Average Typical Weekday,5:34 AM,8:50 PM
0018,Ben Franklin Transit,Full Reporter,Urban,MB,DO,Average Typical Saturday,6:35 AM,7:46 PM
0018,Ben Franklin Transit,Full Reporter,Urban,MB,DO,Average Typical Sunday,,
0018,Ben Franklin Transit,Full Reporter,Urban,MB,DO,Annual Total,,
0018,Ben Franklin Transit,Full Reporter,Urban,VP,DO,Average Weekday - AM Peak,,
0018,Ben Franklin Transit,Full Reporter,Urban,VP,DO,Average Weekday - Midday,,
0018,Ben Franklin Transit,Full Reporter,Urban,VP,DO,Average Weekday - PM Peak,,
0018,Ben Franklin Transit,Full Reporter,Urban,VP,DO,Average Weekday - Other,,
0018,Ben Franklin Transit,Full Reporter,Urban,VP,DO,Average Typical Weekday,,
0018,Ben Franklin Transit,Full Reporter,Urban,VP,DO,Average Typical Saturday,,
0018,Ben Franklin Transit,Full Reporter,Urban,VP,DO,Average Typical Sunday,,
0018,Ben Franklin Transit,Full Reporter,Urban,VP,DO,Annual Total,,
0019,Intercity Transit,Full Reporter,Urban,CB,DO,Average Weekday - AM Peak,4:49 AM,10:10 AM
0019,Intercity Transit,Full Reporter,Urban,CB,DO,Average Weekday - Midday,10:10 AM,2:20 PM
0019,Intercity Transit,Full Reporter,Urban,CB,DO,Average Weekday - PM Peak,2:20 PM,7:20 PM
0019,Intercity Transit,Full Reporter,Urban,CB,DO,Average Weekday - Other,,
0019,Intercity Transit,Full Reporter,Urban,CB,DO,Average Typical Weekday,4:49 AM,9:40 PM
0019,Intercity Transit,Full Reporter,Urban,CB,DO,Average Typical Saturday,9:00 AM,9:00 PM
0019,Intercity Transit,Full Reporter,Urban,CB,DO,Average Typical Sunday,9:00 AM,9:00 PM
0019,Intercity Transit,Full Reporter,Urban,CB,DO,Annual Total,,
0019,Intercity Transit,Full Reporter,Urban,DR,DO,Average Weekday - AM Peak,,
0019,Intercity Transit,Full Reporter,Urban,DR,DO,Average Weekday - Midday,,
0019,Intercity Transit,Full Reporter,Urban,DR,DO,Average Weekday - PM Peak,,
0019,Intercity Transit,Full Reporter,Urban,DR,DO,Average Weekday - Other,,
0019,Intercity Transit,Full Reporter,Urban,DR,DO,Average Typical Weekday,5:50 AM,10:55 PM
0019,Intercity Transit,Full Reporter,Urban,DR,DO,Average Typical Saturday,8:00 AM,10:55 PM
0019,Intercity Transit,Full Reporter,Urban,DR,DO,Average Typical Sunday,8:10 AM,7:35 PM
0019,Intercity Transit,Full Reporter,Urban,DR,DO,Annual Total,,
0019,Intercity Transit,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,5:25 AM,9:40 AM
0019,Intercity Transit,Full Reporter,Urban,MB,DO,Average Weekday - Midday,9:40 AM,2:30 PM
0019,Intercity Transit,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,2:30 PM,6:40 PM
0019,Intercity Transit,Full Reporter,Urban,MB,DO,Average Weekday - Other,,
0019,Intercity Transit,Full Reporter,Urban,MB,DO,Average Typical Weekday,5:25 AM,3:18 AM
0019,Intercity Transit,Full Reporter,Urban,MB,DO,Average Typical Saturday,8:03 AM,3:18 AM
0019,Intercity Transit,Full Reporter,Urban,MB,DO,Average Typical Sunday,8:03 AM,11:55 PM
0019,Intercity Transit,Full Reporter,Urban,MB,DO,Annual Total,,
0019,Intercity Transit,Full Reporter,Urban,VP,DO,Average Weekday - AM Peak,,
0019,Intercity Transit,Full Reporter,Urban,VP,DO,Average Weekday - Midday,,
0019,Intercity Transit,Full Reporter,Urban,VP,DO,Average Weekday - PM Peak,,
0019,Intercity Transit,Full Reporter,Urban,VP,DO,Average Weekday - Other,,
0019,Intercity Transit,Full Reporter,Urban,VP,DO,Average Typical Weekday,3:30 AM,2:00 AM
0019,Intercity Transit,Full Reporter,Urban,VP,DO,Average Typical Saturday,5:00 AM,2:00 AM
0019,Intercity Transit,Full Reporter,Urban,VP,DO,Average Typical Sunday,5:00 AM,2:00 AM
0019,Intercity Transit,Full Reporter,Urban,VP,DO,Annual Total,,
0020,Kitsap Transit,Full Reporter,Urban,DR,DO,Average Weekday - AM Peak,,
0020,Kitsap Transit,Full Reporter,Urban,DR,DO,Average Weekday - Midday,,
0020,Kitsap Transit,Full Reporter,Urban,DR,DO,Average Weekday - PM Peak,,
0020,Kitsap Transit,Full Reporter,Urban,DR,DO,Average Weekday - Other,,
0020,Kitsap Transit,Full Reporter,Urban,DR,DO,Average Typical Weekday,3:55 AM,9:15 PM
0020,Kitsap Transit,Full Reporter,Urban,DR,DO,Average Typical Saturday,10:00 AM,5:55 PM
0020,Kitsap Transit,Full Reporter,Urban,DR,DO,Average Typical Sunday,,
0020,Kitsap Transit,Full Reporter,Urban,DR,DO,Annual Total,,
0020,Kitsap Transit,Full Reporter,Urban,DT,PT,Average Weekday - AM Peak,,
0020,Kitsap Transit,Full Reporter,Urban,DT,PT,Average Weekday - Midday,,
0020,Kitsap Transit,Full Reporter,Urban,DT,PT,Average Weekday - PM Peak,,
0020,Kitsap Transit,Full Reporter,Urban,DT,PT,Average Weekday - Other,,
0020,Kitsap Transit,Full Reporter,Urban,DT,PT,Average Typical Weekday,,
0020,Kitsap Transit,Full Reporter,Urban,DT,PT,Average Typical Saturday,,
0020,Kitsap Transit,Full Reporter,Urban,DT,PT,Average Typical Sunday,,
0020,Kitsap Transit,Full Reporter,Urban,DT,PT,Annual Total,,
0020,Kitsap Transit,Full Reporter,Urban,FB,DO,Average Weekday - AM Peak,5:25 AM,8:30 AM
0020,Kitsap Transit,Full Reporter,Urban,FB,DO,Average Weekday - Midday,8:30 AM,3:15 PM
0020,Kitsap Transit,Full Reporter,Urban,FB,DO,Average Weekday - PM Peak,3:15 PM,6:30 PM
0020,Kitsap Transit,Full Reporter,Urban,FB,DO,Average Weekday - Other,,
0020,Kitsap Transit,Full Reporter,Urban,FB,DO,Average Typical Weekday,5:25 AM,8:15 PM
0020,Kitsap Transit,Full Reporter,Urban,FB,DO,Average Typical Saturday,9:20 AM,11:58 PM
0020,Kitsap Transit,Full Reporter,Urban,FB,DO,Average Typical Sunday,,
0020,Kitsap Transit,Full Reporter,Urban,FB,DO,Annual Total,,
0020,Kitsap Transit,Full Reporter,Urban,FB,PT,Average Weekday - AM Peak,5:30 AM,8:30 AM
0020,Kitsap Transit,Full Reporter,Urban,FB,PT,Average Weekday - Midday,8:30 AM,3:00 PM
0020,Kitsap Transit,Full Reporter,Urban,FB,PT,Average Weekday - PM Peak,3:00 PM,6:00 PM
0020,Kitsap Transit,Full Reporter,Urban,FB,PT,Average Weekday - Other,,
0020,Kitsap Transit,Full Reporter,Urban,FB,PT,Average Typical Weekday,4:30 AM,9:12 PM
0020,Kitsap Transit,Full Reporter,Urban,FB,PT,Average Typical Saturday,8:30 AM,8:00 PM
0020,Kitsap Transit,Full Reporter,Urban,FB,PT,Average Typical Sunday,,
0020,Kitsap Transit,Full Reporter,Urban,FB,PT,Annual Total,,
0020,Kitsap Transit,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,5:30 AM,9:00 AM
0020,Kitsap Transit,Full Reporter,Urban,MB,DO,Average Weekday - Midday,9:00 AM,2:30 PM
0020,Kitsap Transit,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,2:30 PM,6:30 PM
0020,Kitsap Transit,Full Reporter,Urban,MB,DO,Average Weekday - Other,,
0020,Kitsap Transit,Full Reporter,Urban,MB,DO,Average Typical Weekday,3:55 AM,9:15 PM
0020,Kitsap Transit,Full Reporter,Urban,MB,DO,Average Typical Saturday,10:00 AM,5:55 PM
0020,Kitsap Transit,Full Reporter,Urban,MB,DO,Average Typical Sunday,,
0020,Kitsap Transit,Full Reporter,Urban,MB,DO,Annual Total,,
0020,Kitsap Transit,Full Reporter,Urban,VP,DO,Average Weekday - AM Peak,,
0020,Kitsap Transit,Full Reporter,Urban,VP,DO,Average Weekday - Midday,,
0020,Kitsap Transit,Full Reporter,Urban,VP,DO,Average Weekday - PM Peak,,
0020,Kitsap Transit,Full Reporter,Urban,VP,DO,Average Weekday - Other,,
0020,Kitsap Transit,Full Reporter,Urban,VP,DO,Average Typical Weekday,2:00 AM,12:00 AM
0020,Kitsap Transit,Full Reporter,Urban,VP,DO,Average Typical Saturday,,
0020,Kitsap Transit,Full Reporter,Urban,VP,DO,Average Typical Sunday,,
0020,Kitsap Transit,Full Reporter,Urban,VP,DO,Annual Total,,
0021,Whatcom Transportation Authority,Full Reporter,Urban,DR,DO,Average Weekday - AM Peak,,
0021,Whatcom Transportation Authority,Full Reporter,Urban,DR,DO,Average Weekday - Midday,,
0021,Whatcom Transportation Authority,Full Reporter,Urban,DR,DO,Average Weekday - PM Peak,,
0021,Whatcom Transportation Authority,Full Reporter,Urban,DR,DO,Average Weekday - Other,,
0021,Whatcom Transportation Authority,Full Reporter,Urban,DR,DO,Average Typical Weekday,6:05 AM,11:04 PM
0021,Whatcom Transportation Authority,Full Reporter,Urban,DR,DO,Average Typical Saturday,7:20 AM,11:04 PM
0021,Whatcom Transportation Authority,Full Reporter,Urban,DR,DO,Average Typical Sunday,7:40 AM,9:50 PM
0021,Whatcom Transportation Authority,Full Reporter,Urban,DR,DO,Annual Total,,
0021,Whatcom Transportation Authority,Full Reporter,Urban,DT,PT,Average Weekday - AM Peak,,
0021,Whatcom Transportation Authority,Full Reporter,Urban,DT,PT,Average Weekday - Midday,,
0021,Whatcom Transportation Authority,Full Reporter,Urban,DT,PT,Average Weekday - PM Peak,,
0021,Whatcom Transportation Authority,Full Reporter,Urban,DT,PT,Average Weekday - Other,,
0021,Whatcom Transportation Authority,Full Reporter,Urban,DT,PT,Average Typical Weekday,,
0021,Whatcom Transportation Authority,Full Reporter,Urban,DT,PT,Average Typical Saturday,,
0021,Whatcom Transportation Authority,Full Reporter,Urban,DT,PT,Average Typical Sunday,,
0021,Whatcom Transportation Authority,Full Reporter,Urban,DT,PT,Annual Total,,
0021,Whatcom Transportation Authority,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,7:00 AM,10:00 AM
0021,Whatcom Transportation Authority,Full Reporter,Urban,MB,DO,Average Weekday - Midday,10:00 AM,3:00 PM
0021,Whatcom Transportation Authority,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,3:00 PM,7:00 PM
0021,Whatcom Transportation Authority,Full Reporter,Urban,MB,DO,Average Weekday - Other,,
0021,Whatcom Transportation Authority,Full Reporter,Urban,MB,DO,Average Typical Weekday,5:45 AM,11:04 PM
0021,Whatcom Transportation Authority,Full Reporter,Urban,MB,DO,Average Typical Saturday,7:20 AM,11:04 PM
0021,Whatcom Transportation Authority,Full Reporter,Urban,MB,DO,Average Typical Sunday,7:40 AM,9:50 PM
0021,Whatcom Transportation Authority,Full Reporter,Urban,MB,DO,Annual Total,,
0021,Whatcom Transportation Authority,Full Reporter,Urban,VP,DO,Average Weekday - AM Peak,,
0021,Whatcom Transportation Authority,Full Reporter,Urban,VP,DO,Average Weekday - Midday,,
0021,Whatcom Transportation Authority,Full Reporter,Urban,VP,DO,Average Weekday - PM Peak,,
0021,Whatcom Transportation Authority,Full Reporter,Urban,VP,DO,Average Weekday - Other,,
0021,Whatcom Transportation Authority,Full Reporter,Urban,VP,DO,Average Typical Weekday,5:15 AM,12:00 AM
0021,Whatcom Transportation Authority,Full Reporter,Urban,VP,DO,Average Typical Saturday,5:15 AM,12:00 AM
